OD;AUTOR;UO;NUMERO;CODACAO;NOMEACAO;SUBACAO;GD;MA;MUNICIPIO;OBJETO;VALOR;EMALTERACAO;INSTRUMENTO
O;Dep. Henrique Queiroz Filho;Fundo Estadual de Saúde - FES-PE - Administração Direta;727;2396;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Transferência a Consórcios, Hospitais de ensino, Municípios e União;EMQT;33;20;Recife;A presente emenda é destinada para o HOSPITAL DAS CLINICAS, para aquisição de próteses oculares e insumos para procedimentos nos pacientes.;60000,0;SIM;
O;Dep. Jarbas Filho;Fundo Estadual de Saúde - FES-PE - Administração Direta;20032;2396;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Transferência a Consórcios, Hospitais de ensino, Municípios e União;EN8T;33;41;Afrânio;Custeio das atividades e atendimentos do Hospital Municipal Maria Coelho Cavalcanti Rodrigues,  mantido pelo Fundo Municipal de Saúde de Afrânio, CNPJ nº 10.358.174/0001-84.;250000,0;SIM;
O;Dep. Joel da Harpa;Fundo Estadual de Saúde - FES-PE - Administração Direta;30019;2396;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Transferência a Consórcios, Hospitais de ensino, Municípios e União;ENCG;33;41;Vicência;Custear as Despesas operacionais, aquisição de materiais e insumos que garantam o funcionamento adequado dos serviços através do fundo municipal de saúde de Vicência;80000,0;SIM;
O;Dep. Joel da Harpa;Fundo Estadual de Saúde - FES-PE - Administração Direta;826;2396;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Transferência a Consórcios, Hospitais de ensino, Municípios e União;EMTJ;33;41;Carpina;Custear as Despesas operacionais, aquisição de materiais e insumos que garantam o funcionamento adequado dos serviços através do fundo municipal de saúde de Carpina;500000,0;SIM;
O;Dep. Joel da Harpa;Fundo Estadual de Saúde - FES-PE - Administração Direta;90100;2396;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Transferência a Consórcios, Hospitais de ensino, Municípios e União;ENVY;33;41;Carpina;Emenda destinada para aquisição de equipamentos para a unidade de atendimento de Urgência e Emergência MAC;500000,0;SIM;
O;Dep. Diogo Moraes;Instituto Agronômico de Pernambuco - IPA;80044;3258;Fomento à Atividade Agropecuária e ao Fortalecimento da Agricultura Familiar (PEAAF), da Agroecologia e da Produção Orgânica do Instituto Agronômico de Pernambuco;ENRC;33;90;Santa Cruz do Capibaribe;Aporte financeiro para ampliação das ações da atividade agropecuária por meio de contratação de maquinário agrícola.;96800,0;SIM;
O;Dep. Edson Vieira;Instituto Agronômico de Pernambuco - IPA;80049;3258;Fomento à Atividade Agropecuária e ao Fortalecimento da Agricultura Familiar (PEAAF), da Agroecologia e da Produção Orgânica do Instituto Agronômico de Pernambuco;ENRF;44;50;Brejo da Madre de Deus;Aquisição de um veículo utilitário popular para fomentar a agricultura familiar, através do Conselho de Moradores de São Domingos, CNPJ: 12.658.043/0001-48, com endereço à Rua São João, 59, Distrito de São Domingos - Brejo da Madre de Deus - CEP: 55.178-000, Presidente Hilário Paulo da Silva, telefone: 81-99897-5455.;80000,0;SIM;
O;Dep. Jarbas Filho;Instituto Agronômico de Pernambuco - IPA;90105;3258;Fomento à Atividade Agropecuária e ao Fortalecimento da Agricultura Familiar (PEAAF), da Agroecologia e da Produção Orgânica do Instituto Agronômico de Pernambuco;ENV5;44;90;Recife;Aquisição de equipamentos e maquinários para fomento às atividades agripecuárias no Estado, a serem executadas pelo Instituto Agrinômico de Pernambuco - IPA, CNPJ nº 10.912.293/0001-37.;10000,0;SIM;
O;Dep. Waldemar Borges;Instituto Agronômico de Pernambuco - IPA;30153;3258;Fomento à Atividade Agropecuária e ao Fortalecimento da Agricultura Familiar (PEAAF), da Agroecologia e da Produção Orgânica do Instituto Agronômico de Pernambuco;ENCV;44;50;Pesqueira;A presente emenda no valor de R$ 30.000,00 (trinta mil reais), será destinada a Entidade COOPERATIVA DOS CAPRINOS OVINOCULTORES DO AGRESTE DE PERNAMBUCO - COOPRIO, com sua sede na Cidade de Pesqueira, que irá realizar a aquisição de materiais e equipamentos diversos para a estruturação de seu escritório local para melhor atender todos os seus cooperados;30000,0;SIM;
O;Dep. William Brígido;Secretaria da Mulher - Administração Direta;10009;3930;Apoio à Inovação Produtiva e à Qualificação Profissional das Mulheres;EN78;44;50;Santa Cruz;Aquisição de um veículo para otimizar o trabalho das atividades agrícolas, beneficiando diversas famílias através da Associação dos Pequenos Produtores Rurais de Capricho Velho do CNPJ:04.785.258/0001-00;1800,0;SIM;
O;Dep. João Paulo;Fundação do Patrimônio Histórico e Artístico de Pernambuco - FUNDARPE;50059;4117;Difusão e Fruição da Cultura;ENJI;44;50;Abreu e Lima;Prover recursos orçamentário para reforma e requalificação da Associação Espírita Caboclo Oxóssi- CNPJ 09494571/0001- 02. A reforma é fundamental pois, visa garantir a segurança, a estrutura e a preservação do espaço bem como o conforto de todos os participantes. Possibilitando assim a realização dos trabalhos culturais desenvolvidos pela Associação.;35000,0;SIM;
O;Dep. João Paulo;Fundação do Patrimônio Histórico e Artístico de Pernambuco - FUNDARPE;50060;4117;Difusão e Fruição da Cultura;ENJK;44;50;Abreu e Lima;Prover recursos orçamentário para a aquisição e serviços de instalação de placas de energia solar para a Associação Espírita Caboclo Oxóssi- CNPJ 09494571/0001- 02.  A adoção de energia solar na Associação é uma iniciativa que traz inúmeros benefícios, tanto econômicos quanto ambientais, além de fortalecer nosso compromisso com a sustentabilidade e a responsabilidade sociocultural. A instalação de painéis solares permitirá uma significativa redução nos custos com energia elétrica, possibilitando que os recursos economizados sejam investidos em projetos culturais, melhorias nas instalações e ações que beneficiem a comunidade.;20000,0;SIM;
O;Dep. Rosa Amorim;Fundação do Patrimônio Histórico e Artístico de Pernambuco - FUNDARPE;1013;4117;Difusão e Fruição da Cultura;EMYQ;33;50;Recife;Emenda se destina ao Centro do Corpo MR - CNPJ: 55.752.472/0001-92, para a realização de oficinas culturais voltada a população.;60000,0;SIM;
O;Dep. Waldemar Borges;Fundação do Patrimônio Histórico e Artístico de Pernambuco - FUNDARPE;40043;4117;Difusão e Fruição da Cultura;ENGQ;33;50;Gravatá;A presente emenda, no valor de R$ 30.000,00 (trinta mil reais), será destinada a entidade CENTRO CULTURAL SOL BRILHANTE- CNPJ 43.541.990/0001-88, localizada na Zona Rural da Cidade de Gravatá/PE, para desenvolver atividades culturais junto com o projeto, já desenvolvidos por eles que é o projeto bisaque da leitura no atendimento de jovens, adolescentes e crianças, população locação em geral e visitantes.;30000,0;SIM;
O;Dep. Waldemar Borges;Fundação do Patrimônio Histórico e Artístico de Pernambuco - FUNDARPE;383;4117;Difusão e Fruição da Cultura;EMHS;33;50;Gravatá;A presente Emenda no valor de R$ 40.000,00 (quarenta mil) será destinada a entidade ASSOCIAÇÃO DOS APOSENTADOS, PENSIONISTAS E IDOSOS DE GRAVATÁ / PE – AAPIG – CNPJ: 15.489.489/0001-84, para que a mesma possa realizar atividades de lazer e cultura junto aos seus associados idosos e seus familiares, melhorando assim a qualidade de vida e o bem-estar, o fortalecimento de vínculos intergeracionais e o engajamento social, evitando as situações de isolamento deste grupo que é tão vulnerável ao abandono familiar, com atividades culturais, bem como, aulas de artesanato, dança, de cultura popular (Carnaval, São João, Natal e outros).;40000,0;SIM;
O;Dep. Claudiano Martins Filho;Secretaria de Desenvolvimento Agrário, Agricultura, Pecuária e Pesca - Administração Direta;80055;4145;Fomento à Atividade Agropecuária e ao Fortalecimento da Agricultura Familiar (PEAAF), da Agroecologia e da Produção Orgânica;ENR3;44;90;Itaíba;A presente emenda destina-se para a compra de veículos tipo passeio a serem doados para a Cooperativa dos Agricultores Familiares de Itaíba e das Regiões - COOFIR, portadora do CNPJ 05.531.224/0001-43, a serem utilizados para atender demandas da população na zona rural do município.;260000,0;SIM;
O;Dep. Romero Sales Filho;Secretaria de Desenvolvimento Agrário, Agricultura, Pecuária e Pesca - Administração Direta;30113;4145;Fomento à Atividade Agropecuária e ao Fortalecimento da Agricultura Familiar (PEAAF), da Agroecologia e da Produção Orgânica;ENB8;44;50;Cabo de Santo Agostinho;A presente emenda tem por objetivo a destinação de recursos voltados à aquisição de implementos agrícolas para auxiliar na produção da agricultura familiar, através da Cooperativa Nordestina de Produção Agropecuária inscrito no CNPJ n°  48.509.060/0001-60 no município do Cabo de Santo Agostinho.;25000,0;SIM;
O;Dep. Sileno Guedes;Secretaria de Desenvolvimento Agrário, Agricultura, Pecuária e Pesca - Administração Direta;80076;4145;Fomento à Atividade Agropecuária e ao Fortalecimento da Agricultura Familiar (PEAAF), da Agroecologia e da Produção Orgânica;ENT8;44;50;Jaqueira;A presente emenda tem por objetivo a destinação de recursos voltados à aquisição de um veículo tipo Fiat Strada, para auxiliar na produção da agricultura familiar, destinado a Associação Comunitária dos Sítios Jussara e Palmerinha - CNPJ 13.238.198/0001-98;150000,0;SIM;
O;Dep. Jarbas Filho;Fundação do Patrimônio Histórico e Artístico de Pernambuco - FUNDARPE;20002;4178;Apoio à Preservação do Patrimônio e do Acervo de Entidades ligadas à Cultura;EN8S;44;50;Recife;Investimento na reforma e conservação do patrimônio histórico e cultural do Instituto Dom Helder Câmara - IDHEC, CNPG nº 08.799.272/0001-05, com sede na Rua Henrique Dias. 278 - Boa Vista - Recife/PE.;10000,0;SIM;
O;Dep. João Paulo;Fundação do Patrimônio Histórico e Artístico de Pernambuco - FUNDARPE;30046;4178;Apoio à Preservação do Patrimônio e do Acervo de Entidades ligadas à Cultura;ENA9;44;50;Olinda;Prover recursos financeiros para a aquisição de equipamentos : de cozinha , de som e Placas de Energia Solar com serviços de aquisição e instalação no Terreiro e Casa Xambá. Localizado da Cidade de Olinda – Quilombo da Nação Xambá – Pernambuco, com o objetivo de uma melhor estruturação e sustentabilidade nos serviços e ações de uma cozinha solidária, dos moradores do Quilombo de Xambá e Comunidades adjacentes, por meio do Instituto de Cultura e Economia Solidária Maria Luiza- CNPJ 23.862.700/0001-90;70000,0;SIM;
O;Dep. Socorro Pimentel;Fundação do Patrimônio Histórico e Artístico de Pernambuco - FUNDARPE;40035;4413;Valorização da Cultura Local e Descentralização das Ações Culturais;ENFI;33;50;São Lourenço da Mata;Tem como objetivo incrementar o custeio da Associação de Moradores da Vila Tiuma, inscrita no CNPJ sob o nº 01.116.107/0001-62.;50000,0;SIM;
O;Dep. Socorro Pimentel;Fundação do Patrimônio Histórico e Artístico de Pernambuco - FUNDARPE;90008;4413;Valorização da Cultura Local e Descentralização das Ações Culturais;ENXJ;33;50;São Lourenço da Mata;A presente emenda tem por finalidade apoiar o custeio das atividades da Associação de Moradores da Vila Tiuma, inscrita no CNPJ sob o nº 01.116.107/0001-62, contribuindo para sua manutenção e para a aquisição de insumos de uso diário, essenciais ao pleno funcionamento da entidade e à continuidade dos serviços prestados à comunidade.;50000,0;SIM;
O;Dep. Joãozinho Tenório;Secretaria de Educação e Esportes - Administração Direta;30086;4532;Promoção e Desenvolvimento do Esporte Participativo;ENCA;33;50;Goiana;A emenda destina-se a realização de atividades dos núcleos de formação esportiva, bem como eventos e torneios esportivos no município de Goiana através da Associação Gente da Gente inscrita no CNPJ de nº 12.297.896/0001-00.;50000,0;SIM;
O;Dep. Sileno Guedes;Secretaria de Educação e Esportes - Administração Direta;1117;4532;Promoção e Desenvolvimento do Esporte Participativo;EN1M;33;50;Goiana;A presente emenda tem por objetivo a destinação de recursos para incentivar a prática esportiva para jovens e adultos, e realização de Campeonatos de Futebol e Futmesa, através da Associação Gente da Gente, CNPJ 12.297.896/0001-00.;80000,0;SIM;
O;Dep. Joel da Harpa;Fundo Estadual de Saúde - FES-PE - Administração Direta;50101;4610;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Própria sob gestão de Entidades Filantrópicas;ENK7;33;50;Recife;Emenda destinada para custear atividade de promoção e prevenção a Saúde de Crianças e Adolescentes, através da ONG - Federação do Esporte Escolar de Pernambuco. CNPJ: 10.322.597/0001-44.;350000,0;SIM;
O;Dep. Rosa Amorim;Fundo Estadual de Saúde - FES-PE - Administração Direta;40090;4610;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Própria sob gestão de Entidades Filantrópicas;ENEW;44;50;Recife;A Emenda se destina ao procedimentos de média e alta complexidade pelo Instituto do Fígado e Transplante de Pernambuco, através de repasse de recursos para Instituto do Fígado e Transplante de Pernambuco, inscrito no CNPJ n. 07.421.280/0001-50.;100000,0;SIM;
O;Dep. Nino de Enoque;Fundo Estadual de Saúde - FES-PE - Administração Direta;283;4611;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Complementar;EMF9;33;50;Recife;A emenda busca garantir a oferta de procedimentos de média e alta complexidade ambulatorial e hospitalar pela FAV (Fundação Altino Ventura), que está inscrita no CNPJ sobre o n° 10.667.814/0001-38.;54822,0;SIM;
O;Dep. Nino de Enoque;Fundo Estadual de Saúde - FES-PE - Administração Direta;90034;4611;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Complementar;ENWG;33;50;Caruaru;A Emenda se destina-se para viabilizar a realização de procedimentos de média e alta complexidade pelo Hospital Memorial de Pernambuco de Caruaru, inscrita no CNPJ: 24.262.537/0001-98;224000,0;SIM;
O;Dep. Renato Antunes;Fundo Estadual de Saúde - FES-PE - Administração Direta;80107;4611;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Complementar;ENT2;44;50;Recife;Destina-se à melhoria no atendimento de procedimentos de média e alta complexidade pelo Grupo de Ajuda a Criança Carente com Câncer – GAC/PE, inscrito no CNPJ: 02.024.876/0001-01.;200000,0;SIM;
O;Dep. Renato Antunes;Fundo Estadual de Saúde - FES-PE - Administração Direta;60030;4611;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Complementar;ENNO;44;50;Recife;Destina-se à promoção da melhoria no atendimento oftalmológico da população pernambucana, através do Instituto Carlos Carvalho - Instituto Veritra inscrito no CNPJ: 07.621.798/0001-38;213200,0;SIM;
O;Dep. Renato Antunes;Fundo Estadual de Saúde - FES-PE - Administração Direta;1154;4611;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Complementar;EN2N;33;50;Recife;Realizar ações de melhoria na saúde da população, através da fundação Altino Ventura inscrita no CNPJ: 10.667.814/0001-38;100000,0;SIM;
O;Dep. Renato Antunes;Fundo Estadual de Saúde - FES-PE - Administração Direta;50102;4611;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Complementar;ENLB;33;50;Recife;Destina-se à aquisição de insumos e à promoção do atendimento com foco a prevenção e assistência à saúde dos militares estaduais e de seus dependentes, da Associação Pernambucana de Cabos e Soldados(ACS/PE), inscrita no  CNPJ nº: 01.615.563/0001-57.;100000,0;SIM;
O;Dep. Renato Antunes;Fundo Estadual de Saúde - FES-PE - Administração Direta;80080;4611;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Complementar;ENSU;44;50;Recife;Destina-se à aquisição de equipamentos para atuação da Associação Amigos da Inclusão, inscrita no CNPJ: 53.958.135/0001-20, contribuindo para a ampliação e qualificação dos serviços prestados a população.;100000,0;SIM;
O;Dep. Rodrigo Farias;Fundo Estadual de Saúde - FES-PE - Administração Direta;40080;4611;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Complementar;ENEU;33;50;Catende;A Emenda se destina ao custeio de procedimentos de baixa complexidade pelo Instituto de Gestão em Políticas Públicas do Nordeste (IGPN), CNPJ 05.375.424/0001/54;400000,0;SIM;
O;Dep. Romero Sales Filho;Fundo Estadual de Saúde - FES-PE - Administração Direta;70019;4611;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Complementar;ENQK;33;50;Caruaru;A emenda se destina ao custeio de procedimentos de baixa complexidade prestados pelo Instituto Santa Augusta, CNPJ nº 02.766.495/0001-90 no município de Caruaru.;100000,0;SIM;
O;Dep. Romero Sales Filho;Fundo Estadual de Saúde - FES-PE - Administração Direta;70020;4611;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Complementar;ENQL;33;50;Caruaru;A emenda se destina ao custeio de procedimentos de baixa complexidade prestados pelo Instituto Santa Augusta, CNPJ nº 02.766.495/0001-90 no município de Caruaru.;200000,0;SIM;
O;Dep. Simone Santana;Fundo Estadual de Saúde - FES-PE - Administração Direta;40129;4611;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Complementar;ENF9;44;50;Petrolina;A Emenda destina-se a Associação Petrolinense de Amparo à Maternidade e a Infância, CNPJ 10.730.125/0004-73 para garantia da oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar, no valor de R$ 100.000,00;100000,0;SIM;
O;Dep. Waldemar Borges;Fundo Estadual de Saúde - FES-PE - Administração Direta;80027;4611;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Complementar;ENTF;33;50;Jaboatão dos Guararapes;A presente emenda, no valor de R$ 270.000,00 (duzentos e setenta mil reais), será destinada  a Entidade INSTITUTO DE APOIO A SAÚDE, EDUCAÇÃO E ESPORTES DE PERNAMBUCO - IASEE/PE - CNPJ 07.145.145/0001-20, localizada na Cidade de Jaboatão dos Guararapes, que realiza ações em Cidades do Estado de Pernambuco, desenvolvendo atendimentos e serviços oftalmológicos a pacientes oriundos do SUS, agindo de forma preventiva, corretiva, ostensiva e assim conseguir a cura ou diminuição das sequelas das doenças oftalmológicas, para a saúde das e mulheres e seus familiares.;270000,0;SIM;
O;Dep. Waldemar Borges;Fundo Estadual de Saúde - FES-PE - Administração Direta;90013;4611;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Complementar;ENXL;33;50;Jaboatão dos Guararapes;A presente emenda, no valor de R$ 170.000,00 (cento e setenta mil reais), será destinada  a Entidade INSTITUTO DE APOIO A SAÚDE, EDUCAÇÃO E ESPORTES DE PERNAMBUCO - IASEE/PE - CNPJ 07.145.145/0001-20, localizada na Cidade de Jaboatão dos Guararapes, que realiza ações em Cidades do Estado de Pernambuco, desenvolvendo atendimentos e serviços oftalmológicos a pacientes oriundos do SUS, agindo de forma preventiva, corretiva, ostensiva e assim conseguir a cura ou diminuição das sequelas das doenças oftalmológicas, para a saúde das e mulheres e seus familiares.;170000,0;SIM;
O;Dep. Antônio Moraes;Fundo Estadual de Saúde - FES-PE - Administração Direta;40006;2630;Fortalecimento da Saúde do Trabalhador;ENIE;33;50;Recife;A Emenda se destina a prevenção e acompanhamento biopsicossocial de policiais que vivenciam alterações emocionais decorrente do alto nível de estresse e/ou depressão que está relacionada a atividade policial. Em tempos de recrudescimento da violência e de ações de desrespeito e menosprezo à vida e à condição humana, ou seja, de naturalização da cultura da violência é fundamental a promoção de estratégias que aproximem os agentes de segurança e os diferentes atores envolvidos com o trabalho efetivo nas áreas de Segurança Pública, Saúde mental e Qualidade de vida para ser executada pela UNIÃO DOS ESCRIVÃES DE POLICIA DE PERNAMBUCO, CNPJ: 12.860.243/0001-89.;60000,0;SIM;
O;Dep. Jarbas Filho;Secretaria de Educação e Esportes - Administração Direta;232;2744;Incentivo ao Ingresso e Permanência no Ensino Superior;EMDZ;33;50;Recife;Apoio às atividades educacionais desenvolvidas pela Associação Rumo à Universidade, CNPJ nº 42.073.251/0001-46, cujo objetivo é facilitar o ingresso dos estudantes mais carentes nas universidades públicas e instituições federais.;60000,0;SIM;
O;Dep. Jeferson Timóteo;Fundo Estadual de Saúde - FES-PE - Administração Direta;40112;3082;Formação e Qualificação de Recursos Humanos para o SUS;ENE1;33;50;Escada;O recurso de R$ 100.000,00 (cem mil reais) será destinado à capacitação e qualificação dos profissionais que atuam no SUS, no tratamento terapêutico de crianças autistas, no município de Escada, através da Star - Somos Todos Anjos Raros, CNPJ n° 31.847.202/0001-05.;100000,0;SIM;
O;Dep. Abimael Santos;Secretaria de Defesa Social - Administração Direta;80013;333;Reaparelhamento Operacional das Unidades de Segurança;ENQW;44;41;Santa Cruz do Capibaribe;A presente Emenda no valor de R$ 200.000,00 (duzentos mil reais), destina-se a Prefeitura Municipal de Santa Cruz do Capibaribe, CNPJ  nº 10.091.569/0001-63, para ser aplicada pela Secretaria de Defesa Social do Município de Santa Cruz do Capibaribe, no reaparelhamento da Guarda Municipal e Agentes de Trânsito.;200000,0;SIM;
O;Dep. Joel da Harpa;Secretaria de Defesa Social - Administração Direta;80025;333;Reaparelhamento Operacional das Unidades de Segurança;ENTN;33;90;Santa Maria da Boa Vista;Emenda destinada para compra de uma VAN, que terá como objetivo o transporte da tropa  do 7° CIPM.;268200,0;SIM;
O;Dep. Sileno Guedes;Secretaria de Educação e Esportes - Administração Direta;1119;3482;Educação de Jovens e Adultos na Perspectiva da Cidadania e do Trabalho;EN1O;33;50;Goiana;A presente emenda tem por objetivo a destinação de recursos para qualificação profissional e atividades de apoio ao desenvolvimento de jovens e adultos voltados ao mercado de trabalho, através da Associação dos Pescadores de Praia de Barra de Catuama, CNPJ 01.639.781/0001-21;28200,0;SIM;
O;Dep. Sileno Guedes;Secretaria de Educação e Esportes - Administração Direta;1113;3482;Educação de Jovens e Adultos na Perspectiva da Cidadania e do Trabalho;EN1I;33;50;Goiana;A presente emenda tem por objetivo a destinação de recursos para qualificação profissional e atividades de apoio ao desenvolvimento de jovens e adultos voltados ao mercado de trabalho, através da Colônia de Pescadores de Tejucupapo - CNPJ 41.255.704/0001-92;60000,0;SIM;
O;Dep. Cléber Chaparral;Fundo Estadual de Assistência Social - FEAS;20058;4050;Apoio à População em Situação de Vulnerabilidade;EN7O;44;50;Barra de Guabiraba;Destina-se para apoiar as ações sociais da ASSOCIAÇÃO DOS AGRICULTORES DE BARRA DE GUABIRABA E ADJACÊNCIAS - AAGRIBA, CNPJ: 52.342.411/0001-69, com a AQUISIÇÃO DE UM VEÍCULO POPULAR, através do FEAS, objetivando servir aos projetos junto à população em situação de vulnerabilidade social do município de BARRA DE GUABIRABA. (conforme Ofício nº 002/2025);80000,0;SIM;
